a1,b1,A1,n1,R21,a2,b2,A2,n2,R22
0.80774879298758,3.47863261380261,6.91803901652629e-09,140,0.859046586410911,0.766976019235726,2.19471792300372,3.20490190391434e-06,140,0.837208522358892
3.88907395129261,-2.07913618973299,81413.4395375608,240,0.994839932656,3.79589237648302,-2.06575925603921,75132.3662000705,240,0.992906267608468
1.97005079821252,-0.093456660017081,0.937716699942854,120,0.928282544460531,1.74606184245395,-0.218108686191402,1.45460214418459,120,0.886478574450682
0.937388817882545,1.44745399532759,0.000287830512650602,100,0.82743988026536,1.17115496569847,0.543971142936605,0.0236643457674946,100,0.818995104422106
0.0684353677353652,5.38353897674361,3.90186533468163e-13,120,0.917973684999335,0.328439251709045,2.02077888867528,3.9476537881287e-06,120,0.857171472774677
1.85851263672149,0.232582769990527,0.178777448297489,140,0.921405136854741,1.69985478698216,0.118959688916435,0.277920846351965,140,0.880103530624434
4.44890171648537,-2.54476636861947,677774.352545326,200,0.997416420008748,4.03997779722769,-2.21838079689953,117686.79461112,200,0.995687964307196
1.28643112606099,1.97415038988727,1.58730232296999e-05,160,0.857756091802428,1.17328252771291,1.91145443398616,1.87850660485667e-05,160,0.841148223960818
1.33463673478864,1.77219037943735,4.63626592657327e-05,160,0.8688773317912,1.28446746739245,1.2971039922432,0.000473715097457065,160,0.835753502699932
-0.0454793291203017,3.90545471568303,1.25983967661867e-10,140,0.982905064540468,0.0287272722977794,4.30542092505703,2.31129238315226e-11,140,0.957229721891636
-0.184709199799072,6.93627237828594,1.54861364042254e-17,160,0.957998573991873,0.00720292934542718,4.8539463113703,7.33305340750371e-13,160,0.97167123435576
1.31809512592918,0.997178900332344,0.00304704063962491,120,0.875575981279925,1.41325279785769,0.384924932098946,0.0610165807098229,120,0.854481071461299
0.0638710429899235,3.40529562074071,1.82373436837708e-09,140,0.983417917390155,-0.0351578309531268,3.52643562509555,7.77945379215668e-10,140,0.951727527869357
2.18685112554718,-0.301390636755633,3.07216104163885,160,0.942980537725144,2.09620512670793,-0.459851333184779,6.56315923780307,160,0.921530517934755
0.927734394740878,4.68225474501168,6.77326291797896e-12,180,0.897843678237299,1.03028510890528,2.884644165476,8.08713035746636e-08,180,0.83803059531458
2.48594821800356,-0.772965981804142,47.8224181503607,220,0.96038863593065,2.42971666360715,-0.807394295295874,56.5582832016009,220,0.952117302625689
1.31967922211409,2.46341770135778,1.98812336871429e-06,140,0.893717967460143,0.99265731806779,1.78004090946611,3.57938376687441e-05,140,0.786885942939293
0.879953829501699,2.74089987649768,4.49218564076678e-07,120,0.856897173992701,0.860477953816879,1.59067673742181,9.42188496482577e-05,120,0.793677218919349
5.66869841818161,-3.48906564869621,197248488.777605,240,0.999641370571458,4.66962426015507,-2.73559802565137,3095370.27051293,240,0.998185125652573
-0.0162426581849594,7.58685667777856,1.40423151461338e-19,200,0.973290313919808,-0.053804290132129,5.78254998821997,1.41461576435865e-15,200,0.967677649384088
3.32170211250763,-1.67259877339694,8317.73279515312,240,0.986728366165876,5.26149236257978,-3.18397710194513,36762376.7324115,240,0.999297398017542
1.21537410570228,1.80100223856329,3.46010315779859e-05,160,0.879041759999518,1.51135840489012,0.957666696440747,0.00337062127984028,160,0.875671320515332
1.74344024142247,1.58750931279119,0.000101545653664577,220,0.922211313936195,1.76911198701762,0.458031407235319,0.044784412526231,220,0.895995747086296
5.26379927054546,-3.17191489528854,26111694.6613734,220,0.999297877081793,4.93934215350653,-2.92798168279084,6947005.51213076,220,0.998814948054117
0.0391046317700859,5.60124558682323,2.01898426758284e-14,160,0.914735493848446,0.360781284296014,4.13847074897605,6.1551154321466e-11,160,0.81710238379764
0.672836860883505,2.9190600566321,1.35637783441301e-07,120,0.819572193822605,1.1803856435265,1.12680399219648,0.00138441815239148,120,0.828262242277973
0.318087091269689,6.38378164402928,8.09911939680538e-16,160,0.856947528273724,0.388928341229458,4.11775404063144,7.2879139743967e-11,160,0.86449848916635
2.62018944032181,-0.977087049532526,135.815893709188,200,0.964581408437996,3.68120589230884,-1.96062103609443,29250.9474869337,200,0.991497487255404
1.35276426368634,2.75158268535571,1.80466734121062e-07,200,0.910769578094508,1.25117143723679,2.19301983422408,3.01541412208662e-06,200,0.835721046661131
-0.162798500011272,5.56260859171002,1.41466483209613e-14,160,0.971447703735452,0.0351352259911985,4.02973667383193,4.48770406439571e-11,160,0.970400853011018
1.63147853868863,0.635364318382591,0.0190977936578114,160,0.897171785298949,1.93771242644182,-0.233044302652694,1.91056158836787,160,0.913382684538174
3.88123799610986,-2.16152476934418,345232.164588729,380,0.994482143029052,4.06988842451051,-2.32281297630529,911123.810885086,380,0.995400092150834
3.75668216513403,-2.04338001971333,104559.782161761,300,0.99321307640958,3.75668216513403,-2.04338001971333,104559.782161761,300,0.99321307640958
1.56645226194458,0.823085170520745,0.00899139504159742,120,0.900775365838669,1.38239353084614,0.440936669839868,0.0452027597011298,120,0.83215748354339
0.499548624126579,4.62690109313287,1.49120122601796e-11,140,0.866549809878158,0.652828571224678,2.43745149573144,7.89252689912448e-07,140,0.837427698170007
3.22373171864723,-1.53749240232388,4967.52077954172,280,0.987207135491358,3.00832599153756,-1.45205263986828,2972.13436735826,280,0.976323606356326
0.574927178541402,3.79906940364941,9.50051815787965e-10,140,0.847466687463852,1.03172035377032,2.09683111659148,8.19249021660064e-06,140,0.883611192964333
2.29148690175609,-0.541747704606041,14.1088994990375,260,0.949938598505924,2.07256361392608,-0.296682332004282,3.28497618642727,260,0.927088768921527
-0.0796689177882626,5.07594354730072,4.40222400936078e-13,140,0.959790250991263,0.206838825411023,3.02335939822842,1.64356274644899e-08,140,0.875029274298985
1.38003395944122,2.19953618913727,4.32896285334802e-06,180,0.879429534187733,1.60459977980841,0.868049631915033,0.00518874928367954,180,0.88291102358936
3.46975144874273,-1.80498891349971,14930.3042463037,220,0.988261011543438,4.93934215350653,-2.92798168279084,6947005.51213076,220,0.998814948054117
1.63270878789555,0.579483799401903,0.0274987668101133,140,0.901076336848678,1.72107506019176,-0.0297229064078753,0.585729896035133,140,0.891988911581585
6.97070943094054,-4.47156368270013,118265358254.75,300,0.999967063821905,5.66352757129531,-3.5228033160188,520842126.550908,300,0.9996409775872
1.18658924991807,1.74581480516906,7.57548983641112e-05,120,0.876708936689183,1.02716121444798,1.23172412264167,0.000671365973596655,120,0.843910099904469
5.65912271285214,-3.55692925445156,1466892618.5914,380,0.999640636789302,5.12514672616226,-3.10906262684708,101447480.655266,380,0.999359996677804
5.13894016478216,-3.0214133802631,8668061.70623124,200,0.99936304183038,2.75383462806953,-1.16777947037405,384.831070394487,200,0.970376947477434
5.6622179277658,-3.53234371725146,690787586.126755,320,0.99964087214479,4.07303389238862,-2.30867180256861,563403.651488649,320,0.995409018518593
0.995111953451085,3.59663355947015,3.11817542816419e-09,160,0.857351579050016,1.10351343952944,1.79063976239744,3.10752263726308e-05,160,0.823000084953697
2.34801938182161,-0.672998751482753,31.3976582740777,280,0.949560935512851,3.01827092411594,-1.40619296415207,2299.42375672606,280,0.980408948784018
0.60370001500376,4.1820554320303,8.4585732902989e-11,160,0.75873500359621,0.704481851363035,3.24448449748542,1.097844704748e-08,160,0.824626621532471
0.96138130016576,3.62348630043066,2.59131275044493e-09,160,0.85082633529985,1.11657799843271,2.53931431184272,7.4577649801245e-07,160,0.860883015774604
2.86808302541964,-1.23850029310073,502.834234412463,180,0.973877113428653,3.13701850322112,-1.52293511362947,2303.98786870862,180,0.981540128011971
6.97417936793963,-4.44116284971061,52667479362.5272,260,0.999967068505825,5.94225367721167,-3.61906624656182,539551347.990794,260,0.999879006513695
3.57089523111515,-1.85923248924634,27577.5016514272,260,0.991923342630391,3.64358375683454,-1.94317700193356,44275.8085528927,260,0.991827788256057
0.0181696205619677,5.17646750912693,1.54836050223821e-13,160,0.920627291274701,0.286858275881453,4.36834914543084,1.6540601819182e-11,160,0.906788976516091
1.21466387574945,2.6537515668287,4.7775163678958e-07,160,0.881029459980705,1.20968497759694,1.88978108520795,2.20016567587357e-05,160,0.834159472617889
1.78208139598865,1.36530738736237,0.000305346576671438,240,0.919487756357042,1.65272471360678,0.871483052341523,0.00409844151957356,240,0.888191747779998
-0.124711328640048,3.94231383370428,1.83650847300511e-10,120,0.978514648746463,0.389076928117207,2.95555999210843,6.29674143014754e-08,120,0.830427445758906
1.15898146026337,1.80619432910157,4.05584961026298e-05,140,0.840819133577446,1.71739662509497,0.224524572211648,0.168041915944521,140,0.890174197472684
1.87343143703716,0.263473147554909,0.144717947727726,180,0.932147490965246,1.61836305318333,0.511178772854857,0.0331043101372281,180,0.870101691069644
1.67725152211534,0.636237431539515,0.0182701044628471,180,0.890752386874541,1.99782331217161,-0.280150194226573,2.59589613685695,180,0.91258199140172
3.19447480060976,-1.59112094342465,5947.30735616213,260,0.983268648380358,3.00694165333569,-1.41570410773675,2179.7952845175,260,0.978502393404358
-0.10984068377459,6.55224325498099,5.11013165662777e-17,180,0.982693298846833,-0.0654458603158874,5.05028697254782,1.11765370227309e-13,180,0.971662425794973
2.61138000245749,-1.07285448511315,249.250865160304,220,0.960207224365888,3.56909505088285,-1.88235355853376,22888.2037255471,220,0.989921521288457
-0.0591037780476427,4.62531951356993,1.86938917006443e-12,160,0.953598891657174,-0.101891602006141,5.22650834431006,8.72203084436727e-14,160,0.97686873383471
5.65685933711534,-3.57713461121016,2794308452.81321,440,0.999640466125632,6.96343964096929,-4.54777379697505,1042499559201.88,440,0.999967054084366
1.37646442443099,1.45057062162011,0.000300946323910334,140,0.891987938818551,1.32782613363801,0.854276187068969,0.00522321782951887,140,0.859428423259201
-0.113185565189425,4.40665232232699,2.25997845727819e-11,120,0.9793367899443,0.079818334131959,2.23463698780829,7.58119919715073e-07,120,0.946444853596623
4.93340489831591,-2.95739410668009,16611959.4444575,280,0.998812320299781,3.79192719237811,-2.07683397017866,109944.375684436,280,0.992885746514826
1.99437905566991,0.31172417797094,0.117096104397545,200,0.940764355155246,2.26315009593428,-0.602532542414321,16.6774816251665,200,0.941743944379896
2.12741152583484,-0.0607717146890115,0.896834754356524,200,0.946969642604901,2.04531996263432,-0.248438453032577,2.32136607792509,200,0.92542218045553
2.00039367232624,0.241877489074296,0.169925331957372,200,0.937082525861221,1.87166375634868,0.181419127972106,0.216574137590844,200,0.914524844491291
0.345133261822117,5.05584293284646,1.35896055534377e-12,140,0.874763705901696,0.401016124133477,2.88935194652112,5.10753411162506e-08,140,0.840329694990681
1.74795930779136,1.43958325248165,0.000225671851294172,220,0.91602310899626,1.68748359072022,0.454502481690495,0.0427850380789331,220,0.880515656528849
0.61948394265993,4.16059036348976,1.80255077301066e-10,140,0.820642115692582,1.02857220481989,1.58518930833627,9.75727899582964e-05,140,0.850916017513577
0.0120612272890388,5.83036732663085,6.07963867816366e-15,160,0.946475892901764,0.489909347847692,4.26648468698778,4.38150928032611e-11,160,0.826747775335218
1.14530919746749,4.81998035753878,1.06193211141128e-12,240,0.878138562905356,1.53026065974673,1.3884587552511,0.000218326588851643,240,0.874307556246466
-0.0887235390606657,6.10222553493111,1.2209475086775e-15,160,0.979282137244486,0.22561258943554,4.07772539057036,5.93775630977521e-11,160,0.820914359755521
0.125242146861563,3.50711404450998,1.33133982503599e-09,140,0.951739944477433,0.0553112346349202,3.04066811597931,9.95211081368522e-09,140,0.970370731847035
0.151628357977659,4.44303642774541,1.64594667073239e-11,140,0.872279093217288,0.680878319002925,2.93805642269999,7.5057640263796e-08,140,0.757431349810929
1.80140856523769,0.655949989486272,0.02148120871269,140,0.92708465424159,1.3658652436102,1.10777370191018,0.00158811201662599,140,0.853667244941697
5.93798198860923,-3.65613885035159,1416635428.97524,320,0.999878906555825,6.9692996655024,-4.48495294948067,170502876512.512,320,0.999967062432166
-0.103551146329967,4.09106446524478,4.44156547664455e-11,140,0.983463168111677,-0.0680736748659148,3.74423976129139,2.53220291185676e-10,140,0.979061386785613
0.437181634662563,6.55098030682242,9.1166003008344e-17,200,0.845528637404046,0.902173544480386,4.04987134917878,1.05936414538323e-10,200,0.845541924307136
3.43433104067139,-1.66384381321705,4973.97092896487,180,0.990432856717208,2.54766303059845,-1.02302289881415,152.344690145085,180,0.955850797653783
0.00263489183442306,6.3919620178029,1.55603036643936e-16,180,0.980785614861484,-0.0053311591384527,5.05626394280049,1.28786422493587e-13,180,0.969507619548198
-0.096423486638608,4.56587925453668,2.24653633644159e-12,160,0.979103166790125,-0.0613974944153792,4.695750177936,1.31591486148665e-12,160,0.982579083032813
4.44176869061118,-2.57142990125413,1532487.14089321,260,0.997406980503643,6.97417936793963,-4.44116284971061,52667479362.5272,260,0.999967068505825
4.59719631841465,-2.63065424559027,1074942.26514484,200,0.998315974834204,5.26657007778228,-3.15853259811993,17978481.8736928,200,0.999298465462604
2.76336472000667,-1.17362198112144,305.782510783591,160,0.968805140143261,2.73761823487269,-1.13396453348872,248.648266266795,160,0.96975947253859
2.03908803187477,0.143002764678927,0.275616887321944,300,0.935721400261051,2.64924241681134,-1.09074798732407,389.202470613446,300,0.964654468052264
2.99745117710914,-1.32641910627411,1061.15840683371,220,0.98074472280889,2.53698163392324,-1.03463128311946,198.74393584457,220,0.954078838137496
0.598353962796709,5.53035053949936,4.94437712398611e-14,180,0.818191080540165,0.930571651864837,3.14269871421158,1.83438483685897e-08,180,0.812760717920175
0.901881128226247,4.52338525119335,1.47173296207493e-11,180,0.847939535904829,1.05808190305463,2.75310217574297,1.6570488361467e-07,180,0.845805226623189
1.91692117701338,0.256608967424684,0.154079432431636,180,0.920203194237734,1.83298814011695,-0.0131908654184523,0.58850983704914,180,0.896648680189548
-0.0497589695822498,4.65905204591167,3.47759964085338e-12,140,0.980689449495515,-0.103576597488716,4.20063871903345,2.64382230893886e-11,140,0.979706044246779
0.648018992880494,4.52081561985558,1.70499260778588e-11,160,0.827196897739691,0.845998750610137,2.40119587443118,9.55853634308072e-07,160,0.778803915979498
0.623134649470083,4.0046485542132,3.86339664706237e-10,140,0.855072245108659,0.73657124493723,2.35553043270949,1.39070433955151e-06,140,0.767880889420016
1.64050937291404,1.51774741038646,0.000136475060956819,220,0.897755185696384,1.92240518210467,-0.0634454787782395,0.819224469786301,220,0.921712718504166
2.12726656429357,0.0429405043168681,0.510522993050626,280,0.942230512187019,2.1372029847946,-0.2312372614741,2.39856632260797,280,0.932436057443484
-0.000685604147810133,3.89562632246674,1.49548437624427e-10,140,0.953799056489612,0.00624093003893314,4.08462137224697,6.21659641617473e-11,140,0.934384081282974
-0.186098058801952,5.68899280910079,7.1280934601496e-15,160,0.970433799781502,-0.0815193336676205,5.7102218535322,8.57423920338413e-15,160,0.97306529523574
-0.144810453495405,9.21318102866161,2.17525167386511e-23,200,0.986232082521157,-0.0987262135954207,6.33261147078245,7.31921407333768e-17,200,0.96655843724125
1.29503016479531,2.6489923485189,5.38108745627856e-07,160,0.864442182179016,1.3675196176292,1.00662219777464,0.00225356964872916,160,0.834084624433438
-0.148139228328088,4.66687860857419,2.55738223038491e-12,140,0.968349547192566,-0.00712308170402346,3.26288342796546,2.92079543537736e-09,140,0.964367095835925
0.897527732821416,3.8817744907169,6.4318349274465e-10,160,0.867649939752829,1.2707453427967,1.48671116170272,0.000179885149989985,160,0.854851700837679
2.48418612183648,-0.688527880462668,24.3272911715576,160,0.962545414197137,2.24672759973564,-0.628304651167186,16.4804906428746,160,0.93746062671235
6.20069339713466,-3.92386000946011,5168154733.25418,300,0.999857740240877,5.66352757129531,-3.5228033160188,520842126.550908,300,0.9996409775872
-0.114160576696067,4.29109902095521,1.6717189680236e-11,140,0.966338999433194,0.033851656679189,3.16871361710668,5.12035083937941e-09,140,0.977986474122793
2.33068128089001,-0.712572323732252,36.9680655942516,260,0.955270975641832,2.79515200816776,-1.24300290787009,802.021228029011,260,0.969923691528999
-0.110845236071856,3.59754328016607,9.1963462900552e-10,120,0.959348439160729,0.148007736145582,2.43283658424954,3.74873177961085e-07,120,0.914645481716221
0.0144642593090561,5.2730218914863,2.19323563457777e-13,140,0.945365309133705,0.257337896641013,3.280782251455,5.5223262597605e-09,140,0.858417780922428
0.0934050814993066,5.49136380171222,3.99116823064244e-14,160,0.963217305919407,0.213401526474,4.68725068248536,2.85774226803963e-12,160,0.854682392848941
0.403775039042117,6.56119519241959,1.71486037290384e-16,180,0.840965181659715,0.615838132799912,4.69224033773315,3.71095296363087e-12,180,0.771551728654313
2.38062423802318,-0.745979539416355,34.3756409235483,180,0.9492729012089,2.71927812501136,-1.17158861265825,344.149886740701,180,0.965876455953322
1.39137088264816,2.21403609599305,4.06609485328933e-06,180,0.889768057060014,1.46449347908656,0.875441353265828,0.00435135731068942,180,0.862424141535013
1.46199765889823,1.51188528502339,0.000197036850692479,160,0.884379522390531,1.29957084390974,1.15443800765955,0.00098735289929858,160,0.852906599224398
4.03107868597459,-2.24765128622502,292713.790345175,280,0.99566215119661,5.6650028903233,-3.51254345402279,385518761.284932,280,0.999641085291411
-0.06554306447827,4.45577852320922,8.76070837004354e-12,140,0.987953341467689,0.0211214031446668,3.02611775291203,9.65705200716504e-09,140,0.968261110048712
0.134732720120686,6.62543853322843,1.61084142914892e-16,160,0.901179257863045,0.349875296079927,5.02007618052256,7.62816208525905e-13,160,0.878159211702141
-0.0793135422046065,4.43072478194259,9.5008786667126e-12,140,0.949832131487489,0.121297251225893,3.37526393527608,2.46184233932498e-09,140,0.921774510405378
3.05052944792903,-1.37606624168668,1577.36240688066,240,0.982890020484564,2.97780848742625,-1.40110723619127,1787.35573053864,240,0.977049335224492
1.01989023148076,2.2983594106583,2.15713586329896e-06,160,0.852497379349672,1.21613447359853,1.85034192247035,2.70440970242978e-05,160,0.880694343553654
1.10792529311729,5.70849427386522,2.3490109082946e-14,200,0.89217209282308,0.750395678797856,4.33915984451389,1.77797346641636e-11,200,0.789219406757363
4.9306863934932,-2.97322024537601,27012527.3660916,320,0.998811151487278,4.66325644157924,-2.7668806288412,8143981.91037134,320,0.99818007171825
0.718559323580893,6.10670494300637,3.21085154608895e-15,180,0.83194129656899,0.855177355139332,3.03098067057863,2.84571922086684e-08,180,0.790997766246317
0.5951124290449,6.91085003329621,4.17169015289745e-17,180,0.839169935653255,0.70748705233575,3.81366218394404,3.94991266933382e-10,180,0.813109763591452
0.137326103765747,4.32775684327,2.75547631070579e-11,140,0.922943078529525,0.379109684571726,3.54843368853344,2.07197548666908e-09,140,0.835214345116188
-0.192964872715642,8.61384601524823,1.19751383882577e-21,180,0.973433134735137,-0.101992493976321,5.71240597736749,3.60681925380954e-15,180,0.971354272883817
0.809307619497917,2.64493278942276,6.26100946573942e-07,120,0.862465179223611,0.960190737499031,1.59397149839313,0.000110610166319335,120,0.824652716075322
2.24581525292074,-0.574392578225144,12.5411862141644,160,0.946473906289518,2.30729934486114,-0.706571410882039,25.0885823638995,160,0.94276013012808
0.500545156482201,5.15787650564666,5.32273600110251e-13,160,0.804602517079588,0.764726981670155,3.12654319181158,2.21929422876158e-08,160,0.80523193229694
0.693210221526615,4.79302138730493,9.55412214445384e-12,140,0.852146765841541,1.02609802042339,1.86731387309272,2.47525640788087e-05,140,0.807522780905234
7.58702647965294,125.963732392779,5.56362969417966e-309,280,0.999999957185341,5.25784992686636,-3.20478295149313,67525719.674774,280,0.999296641003153
1.47016284591776,2.26853248271511,8.63283601495972e-06,120,0.922860264461625,0.880115305025218,1.2859592007256,0.000402540526928837,120,0.773843181334672
4.25811224451905,-2.38790139956795,227437.797284172,180,0.996506762891895,4.67811939890818,-2.7030580122358,1190086.57243482,180,0.998192041565346
-0.0899838517151065,6.16828836787641,8.78759014111147e-16,160,0.962344690963859,0.0221404663570858,4.4304260123411,6.09525143071466e-12,160,0.977753786100926
0.891023491094957,2.46202929004019,1.69316404793828e-06,120,0.820869145406207,1.00996642007446,1.59523716747468,0.000119276605740211,120,0.850331551109209
1.27798076588767,2.21263266925018,6.47842870659108e-06,140,0.87493089966883,1.42229869039295,0.53392360444943,0.0278578020431467,140,0.864425962344452
1.04082577518567,2.75365590981584,2.28280576363368e-07,160,0.872073743695034,1.37488995156394,1.11392590278668,0.00132669621023168,160,0.853323576120934
7.58702647965294,125.963732392779,5.56362969417966e-309,280,0.999999957185341,5.25784992686636,-3.20478295149313,67525719.674774,280,0.999296641003153
2.85676935257448,-1.17032363070221,398.617302009442,200,0.977810927553056,2.44257427114544,-0.8769147253145,75.925072027045,200,0.952532826017647
1.34384778787463,1.35067482650068,0.000591443193600248,120,0.881129375351997,1.25838462092761,0.879716233606835,0.00491370792714319,120,0.837144687674502
1.197306012401,2.66998902637306,4.30855420302267e-07,160,0.867512439130248,1.41746856410508,1.02524052915534,0.00217419571070102,160,0.85930071843621
0.537941989826101,4.56097499203919,2.21438806307896e-11,140,0.906811277890656,0.547947341717225,3.38850345537554,6.51286351772798e-09,140,0.86592060914129
2.00163096522531,0.460789132898238,0.0472893599394335,260,0.936320582418001,2.20853765083236,-0.416141786770295,6.79292205634608,260,0.939107717225453
-0.332535401044757,7.44271513510653,8.55032350654799e-19,160,0.954219426448127,-0.048023748402084,4.8077948444484,7.89416550597445e-13,160,0.933292865448416
0.458192019541387,5.76455047989133,2.37495017844679e-14,160,0.875683497331595,0.538963443325558,4.09790873873163,1.12438043153462e-10,160,0.787415671665775
4.44375968533986,-2.56337670546395,1193579.27411042,240,0.997409637219973,5.26149236257978,-3.18397710194513,36762376.7324115,240,0.999297398017542
5.25639128557273,-3.21382165811432,88691543.6689012,300,0.999296343536263,6.20069339713466,-3.92386000946011,5168154733.25418,300,0.999857740240877
0.215121991794496,4.53115959107339,1.26094446282042e-11,140,0.915050123429468,0.269982023743725,3.7680010767829,5.57341916145765e-10,140,0.823620713859973
-0.0599231199694816,4.57409868384174,5.06880684076926e-12,140,0.963322016029626,0.239590786811651,3.54225062517549,1.51845089781838e-09,140,0.911681382738877
1.06406936153771,3.74768085572207,1.6102522355885e-09,160,0.891358883248067,1.16785785218137,1.47104963615857,0.000168993134066924,160,0.829017605063799
3.27268633358999,-1.64764709226055,7210.47268089485,240,0.985194920572046,2.79315072402879,-1.20940094860673,603.609435150183,240,0.970481600313773
4.93196311144069,-2.96558458434984,21346113.0013266,300,0.998811713052792,3.54115905550817,-1.84238558630845,32599.563200526,300,0.990916937390568
6.19381377564847,-3.98653475965517,34015057530.8194,440,0.999857615060189,4.43205246429328,-2.62217780744087,8072582.73074546,440,0.997394437094464
1.29438542004206,2.26668545586452,2.77913264417487e-06,180,0.868956957432774,1.26082990729668,1.64552911628838,6.50448596441298e-05,180,0.846652781145881
0.332048843112961,5.04260809097267,1.40793813210687e-12,140,0.798553710115892,0.692557707033931,2.60538834240586,3.82075329733731e-07,140,0.770319165395435
4.66325644157924,-2.7668806288412,8143981.91037134,320,0.99818007171825,6.9692996655024,-4.48495294948067,170502876512.512,320,0.999967062432166
4.66213175054729,-2.77326369673938,9996315.61867336,340,0.998179191817486,3.6375767066282,-1.96142407738915,82919.4811993631,340,0.991788232898991
0.38578413201998,6.31147360946421,5.90408488468336e-16,180,0.891097865488123,0.598326466892677,4.07291497873241,8.42493494598569e-11,180,0.785436274116404
0.0152727620497145,6.41164342953975,3.47146434030597e-16,160,0.902613140210517,0.2631754882274,4.44687316457887,1.05904538704812e-11,160,0.8400102606953
2.80180874410005,-1.21284779050025,554.348977310073,220,0.973386205595161,3.12927730721021,-1.52861493760497,3223.11928668915,220,0.981397351191397
0.542492760428674,3.98687143158138,3.59066450063248e-10,140,0.84040215247938,0.748495261567841,2.64840424532967,3.46722405140472e-07,140,0.788899812117636
0.0537692257233207,6.87004694480338,3.94574683915132e-17,160,0.954001294087056,0.114606481061092,4.47293108593122,6.36181766677457e-12,160,0.923180376428284
0.918718165198533,11.019268092254,6.409795634697e-29,320,0.87361524298556,0.788706964834635,10.5277297512761,8.80079152953443e-28,320,0.865334271914888
0.0369853434761705,3.36013747748745,2.09397741861913e-09,140,0.984215610462629,-0.00988022694442694,3.75548900517088,2.83120936715179e-10,140,0.980767789455354
0.770601176835518,2.6451860655205,5.84110113711881e-07,120,0.84595753240718,0.970940053402921,1.49569142348804,0.000178256558533301,120,0.810674197089786
-0.018186350434737,5.85113141241134,2.26395165234376e-15,180,0.980827512961573,-0.122562294310711,5.40646167286194,1.58342481782095e-14,180,0.97673951131241
2.12137879948356,-0.220613906125181,2.03384997384761,180,0.934295886736475,2.25458647654616,-0.650132849394455,19.9481005468252,180,0.940208314313646
3.92760082262942,-2.17531685889285,164600.490929339,260,0.994223045992386,4.66766145219685,-2.74442498563339,4046845.81594273,260,0.998183545531575
5.25639128557273,-3.21382165811432,88691543.6689012,300,0.999296343536263,4.66452524029292,-2.7600017103561,6550127.47122247,300,0.998181054889297
5.25510906903659,-3.22224356349465,114566421.224314,320,0.999296078241446,5.6622179277658,-3.53234371725146,690787586.126755,320,0.99964087214479
0.00124920193752196,5.61002811095946,1.75148126335672e-14,160,0.963456765669471,-0.118392214970271,5.15501442688973,1.18218619397105e-13,160,0.9839968591111
0.799805508080944,3.68410149609213,2.515239284004e-09,140,0.906681092295538,1.10249176910566,1.61850064961136,9.3189415554029e-05,140,0.865868820333315
3.03301799841625,-1.45438292782255,3023.76927243821,280,0.979023995687646,4.66598260569089,-2.75255796180554,5192075.89726843,280,0.99818221107061
1.42931362615034,0.832684672258923,0.00751454417447598,120,0.88331198850053,1.78927553586712,-0.0782111515119379,0.775187600066226,120,0.897571070694922
0.237874802857548,5.33952375137655,1.20678204514988e-13,160,0.884511277094573,1.41087751354237,1.71671346580291,6.66576844722642e-05,160,0.887913291615743
